code,description,mdc,adrg
O00.2,Ovarian pregnancy,14,O66
O00.8,Other ectopic pregnancy,14,O03
O00.8,Other ectopic pregnancy,14,O66
O00.9,Ectopic pregnancy unspecified,14,O03
O00.9,Ectopic pregnancy unspecified,14,O66
O01.0,Classical hydatidiform mole,14,O05
O01.0,Classical hydatidiform mole,14,O63
O01.1,Incomplete and partial hydatidiform mole,14,O05
O01.1,Incomplete and partial hydatidiform mole,14,O63
O01.9,Hydatidiform mole unspecified,14,O05
O01.9,Hydatidiform mole unspecified,14,O63
O02.0,Blighted ovum and nonhydatidiform mole,14,O05
O02.0,Blighted ovum and nonhydatidiform mole,14,O63
O02.1,Missed abortion,14,O05
O02.1,Missed abortion,14,O63
O02.8,Oth spec abnormal products of conception,14,O05
O02.8,Oth spec abnormal products of conception,14,O63
O02.9,Abnormal product of conception unsp,14,O05
O02.9,Abnormal product of conception unsp,14,O63
O03.0,Spont abortn incomp GT infectn & seps,14,O05
O03.0,Spont abortn incomp GT infectn & seps,14,O63
O03.1,Spont abortion incomp complic by haem,14,O05
O03.1,Spont abortion incomp complic by haem,14,O63
O03.2,Spont abortion incomp complic embolism,14,O05
O03.2,Spont abortion incomp complic embolism,14,O63
O03.3,Spont abortion incomp oth / unsp comp,14,O05
O03.3,Spont abortion incomp oth / unsp comp,14,O63
O03.4,Spontaneous abortion incomplete wo comp,14,O05
O03.4,Spontaneous abortion incomplete wo comp,14,O63
O03.5,Spont abortn compl or unsp infectn seps,14,O05
O03.5,Spont abortn compl or unsp infectn seps,14,O63
O03.6,Spont abortn complete or unsp w haem,14,O05
O03.6,Spont abortn complete or unsp w haem,14,O63
O03.7,Spont abortn compl or unsp w embolism,14,O05
O03.7,Spont abortn compl or unsp w embolism,14,O63
O03.8,Spont abortn compl unsp w unsp comp,14,O05
O03.8,Spont abortn compl unsp w unsp comp,14,O63
O03.9,Spont abortion compl or unsp wo comp,14,O05
O03.9,Spont abortion compl or unsp wo comp,14,O63
O04.0,Medical abortn incomp infectn & seps,14,O05
O04.0,Medical abortn incomp infectn & seps,14,O63
O04.1,Medical abortn incomp w haem,14,O05
O04.1,Medical abortn incomp w haem,14,O63
O04.2,Medical abortn incomp w embolism,14,O05
O04.2,Medical abortn incomp w embolism,14,O63
O04.3,Med abortion incomp w oth / unsp comp,14,O05
O04.3,Med abortion incomp w oth / unsp comp,14,O63
O04.4,Medical abortion incomplete wo comp,14,O05
O04.4,Medical abortion incomplete wo comp,14,O63
O04.5,Med abortion compl or unsp infectn seps,14,O05
O04.5,Med abortion compl or unsp infectn seps,14,O63
O04.6,Medical abortn complete or unsp w haem,14,O05
O04.6,Medical abortn complete or unsp w haem,14,O63
O04.7,Medical abortn compl unsp w embolism,14,O05
O04.7,Medical abortn compl unsp w embolism,14,O63
O04.8,Med abortion complete or unsp oth comp,14,O05
O04.8,Med abortion complete or unsp oth comp,14,O63
O04.9,Medical abortion complete unsp wo comp,14,O05
O04.9,Medical abortion complete unsp wo comp,14,O63
O05.0,Oth abortn incomp complic infectn & seps,14,O05
O05.0,Oth abortn incomp complic infectn & seps,14,O63
O05.1,Oth abortn incomp w haemorrhage,14,O05
O05.1,Oth abortn incomp w haemorrhage,14,O63
O05.2,Oth abortion incomp w embolism,14,O05
O05.2,Oth abortion incomp w embolism,14,O63
O05.3,Oth abortion incomp w oth & unsp comp,14,O05
O05.3,Oth abortion incomp w oth & unsp comp,14,O63
O05.4,Oth abortion incomplete wo complication,14,O05
O05.4,Oth abortion incomplete wo complication,14,O63
O05.5,Oth abortn compl or unsp infectn & seps,14,O05
O05.5,Oth abortn compl or unsp infectn & seps,14,O63
O05.6,Oth abortn complete unsp complic haem,14,O05
O05.6,Oth abortn complete unsp complic haem,14,O63
O05.7,Oth abortn complete or unsp w embolism,14,O05
O05.7,Oth abortn complete or unsp w embolism,14,O63
O05.8,Oth abortn complete or unsp w oth comp,14,O05
O05.8,Oth abortn complete or unsp w oth comp,14,O63
O05.9,Oth abortion complete or unsp wo comp,14,O05
O05.9,Oth abortion complete or unsp wo comp,14,O63
O06.0,Unsp abortn incomp complic infectn seps,14,O05
O06.0,Unsp abortn incomp complic infectn seps,14,O63
O06.1,Unsp abortn incomp w haemorrhage,14,O05
O06.1,Unsp abortn incomp w haemorrhage,14,O63
O06.2,Unsp abortn incomp w embolism,14,O05
O06.2,Unsp abortn incomp w embolism,14,O63
O06.3,Unsp abortn incomp w oth & unsp comp,14,O05
O06.3,Unsp abortn incomp w oth & unsp comp,14,O63
O06.4,Unsp abortn incomp wo complication,14,O05
O06.4,Unsp abortn incomp wo complication,14,O63
O06.5,Unsp abortn compl complic infectn & seps,14,O05
O06.5,Unsp abortn compl complic infectn & seps,14,O63
O06.6,Unsp abortn compl / unsp w haem,14,O05
O06.6,Unsp abortn compl / unsp w haem,14,O63
O06.7,Unsp abortn compl / unsp w embolism,14,O05
O06.7,Unsp abortn compl / unsp w embolism,14,O63
O06.8,Unsp abortn compl / unsp w oth comp,14,O05
O06.8,Unsp abortn compl / unsp w oth comp,14,O63
O06.9,Unsp abortn compl / unsp wo comp,14,O05
O06.9,Unsp abortn compl / unsp wo comp,14,O63
O07.0,Failed medical abortn infectn & sepsis,14,O05
O07.0,Failed medical abortn infectn & sepsis,14,O63
O07.1,Failed medical abortn w haem,14,O05
O07.1,Failed medical abortn w haem,14,O63
O07.2,Failed medical abortn w embolism,14,O05
O07.2,Failed medical abortn w embolism,14,O63
O07.3,Failed med abortion w other & unsp comp,14,O05
O07.3,Failed med abortion w other & unsp comp,14,O63
O07.4,Failed medical abortion wo complication,14,O05
O07.4,Failed medical abortion wo complication,14,O63
O07.5,Oth ? fail atempt abortn infectn & seps,14,O05
O07.5,Oth ? fail atempt abortn infectn & seps,14,O63
O07.6,Oth unsp fail attempt abortn w haem,14,O05
O07.6,Oth unsp fail attempt abortn w haem,14,O63
O07.7,Oth unsp fail attempt abortn w embol,14,O05
O07.7,Oth unsp fail attempt abortn w embol,14,O63
O07.8,Oth unsp fail attempt abortn oth comp,14,O05
O07.8,Oth unsp fail attempt abortn oth comp,14,O63
O07.9,Oth unsp fail attempt abortn wo comp,14,O05
O07.9,Oth unsp fail attempt abortn wo comp,14,O63
O08.0,Infectn seps foll abortn ectop molar,14,O04
O08.0,Infectn seps foll abortn ectop molar,14,O61
O08.1,Haem foll abortn ectop molar pregnancy,14,O04
O08.1,Haem foll abortn ectop molar pregnancy,14,O61
O08.2,Embolism foll abortn ectop molar preg,14,O04
O08.2,Embolism foll abortn ectop molar preg,14,O61
O08.3,Shock foll abortn ectop molar pregnancy,14,O04
O08.3,Shock foll abortn ectop molar pregnancy,14,O61
O08.4,Kidney fail foll abortn ectop molar preg,14,O04
O08.4,Kidney fail foll abortn ectop molar preg,14,O61
O08.5,Metab disrd foll abortn ectop molar preg,14,O04
O08.5,Metab disrd foll abortn ectop molar preg,14,O61
O08.6,Pelv damage foll abortn ectop molar preg,14,O04
O08.6,Pelv damage foll abortn ectop molar preg,14,O61
O08.7,Oth venous comp abortn ectop molar preg,14,O04
O08.7,Oth venous comp abortn ectop molar preg,14,O61
O08.8,Oth comp foll abortn ectop molar preg,14,O04
O08.8,Oth comp foll abortn ectop molar preg,14,O61
O08.9,Comp foll abortn ectop molar preg unsp,14,O04
O08.9,Comp foll abortn ectop molar preg unsp,14,O61
O09.0,Duration of pregnancy < 5 completed wk,00,961
O09.1,Duration preg 5-13 completed weeks,00,961
O09.2,Duration preg 14-19 completed weeks,00,961
O09.3,Duration preg 20-25 completed weeks,00,961
O09.4,Duration preg 26-33 completed weeks,00,961
O09.5,Duration preg 34-36 completed weeks,00,961
O09.9,Unspecified duration of pregnancy,00,961
O10,Pre-exist H/T in preg brth puerperium,14,O66
O11,Pre-eclampsia superimp on chr H/T,14,O66
O12.0,Gestational oedema,14,O66
O12.1,Gestational proteinuria,14,O66
O12.2,Gestational oedema with proteinuria,14,O66
O13,Gestational H/T,14,O66
O14.0,Mild to moderate pre-eclampsia,14,O66
O14.1,Severe pre-eclampsia,14,O66
O14.2,HELLP syndrome,14,O66
O14.9,Pre-eclampsia unspecified,14,O66
O15.0,Eclampsia in pregnancy,14,O66
O15.1,Eclampsia in labour,14,O66
O15.2,Eclampsia in the puerperium,14,O04
O15.2,Eclampsia in the puerperium,14,O61
O15.9,Eclampsia unspecified as to time period,14,O66
O16,Unspecified maternal hypertension,14,O66
O20.0,Threatened abortion,14,O66
O20.8,Other haemorrhage in early pregnancy,14,O66
O20.9,Haemorrhage in early pregnancy unsp,14,O66
O21.0,Hyperemesis gravidarum,14,O66
O21.2,Vomiting in late pregnancy,14,O66
O21.9,Vomiting in pregnancy NEC,14,O66
O22.4,Haemorrhoids in pregnancy,14,O66
O22.9,Venous condition in pregnancy,14,O66
O23.0,Infections of kidney in pregnancy,14,O66
O23.1,Infections of bladder in pregnancy,14,O66
O23.2,Infections of urethra in pregnancy,14,O66
O23.3,Infectn oth parts urinary tract in preg,14,O66
O23.4,Unsp infectn urinary tract in pregnancy,14,O66
O23.5,Infections genital tract in pregnancy,14,O66
O23.9,Oth & unsp GU infection in preg,14,O66
O24.0,Pre-exist Type 1 DM in preg brth puerp,14,O66
O24.12,Pre-exist T2DM in preg brth puerp insln,14,O66
O24.13,Pre-exist T2DM preg brth puerp oral,14,O66
O24.14,Pre-exist T2DM preg brth puerp other,14,O66
O24.19,Pre-existing T2DM preg brth puerp unsp,14,O66
O24.22,Pre-exist oth DM preg brth puerp insln,14,O66
O24.23,Pre-exist oth DM preg brth puerp oral,14,O66
O24.24,Pre-exist oth DM preg brth puerp other,14,O66
O24.29,Pre-exist oth DM preg brth puerp unsp,14,O66
O24.32,Pre-exist unsp DM preg brth puerp insln,14,O66
O24.33,Pre-exist unsp DM preg brth puerp oral,14,O66
O24.34,Pre-exist unsp DM preg brth puerp other,14,O66
O24.39,Pre-exist unsp DM preg brth puerp unsp,14,O66
O24.42,DM arising during pregnancy insln trt,14,O66
O24.43,DM arising during preg orl hypogly Rx,14,O66
O24.44,DM arising during pregnancy other,14,O66
O24.49,DM arising during pregnancy unsp,14,O66
O24.52,Pre-exist IH preg brth puerp insln trt,14,O66
O24.53,Pre-exist IH preg brth puerp oral,14,O66
O24.54,Pre-exist IH in preg brth puerp other,14,O66
O24.59,Pre-exist IH in preg brth puerp unsp,14,O66
O24.92,DM in preg brth puerp unsp onset insln,14,O66
O24.93,DM in preg brth puerp unsp onset oral,14,O66
O24.94,DM in preg brth puerp unsp onset other,14,O66
O24.99,DM in preg brth puerp unsp onset unsp,14,O66
O25,Malnutrition in pregnancy brth puerp,14,O66
O26.0,Excessive weight gain in pregnancy,14,O66
O26.1,Low weight gain in pregnancy,14,O66
O26.2,Pregnancy care of habitual aborter,14,O66
O26.3,Retained IUCD in pregnancy,14,O66
O26.4,Pemphigoid [herpes] gestationis,14,O66
O26.5,Maternal hypotension syndrome,14,O66
O26.6,Liver disrd in preg brth & puerperium,14,O66
O26.7,Sublux symphysis pubis preg brth puerp,14,O66
O26.81,Kidney disrd in preg birth puerperium,14,O66
O26.88,Oth spec pregnancy-related conditions,14,O66
O26.9,Pregnancy-related condition unspecified,14,O66
O28.0,Abn haematological find A/N screen moth,14,O66
O28.1,Abn biochemical find A/N screen mother,14,O66
O28.2,Abn cytological find A/N screen mother,14,O66
O28.3,Abn ultrasonic find A/N screen mother,14,O66
O28.4,Abn radiological find A/N screen mother,14,O66
O28.5,Abn chromsm find A/N screen mother,14,O66
O28.8,Oth abn find antenatal screening mother,14,O66
O28.9,Abn find A/N screen of mother unsp,14,O66
O30.0,Twin pregnancy,14,O66
O30.1,Triplet pregnancy,14,O66
O30.2,Quadruplet pregnancy,14,O66
O30.8,Other multiple gestation,14,O66
O30.9,Multiple gestation unspecified,14,O66
O31.0,Papyraceous fetus,14,O66
O31.1,Continuing preg after abortn >= 1 fetus,14,O66
O31.2,Cont preg after IU death >=1 fetus,14,O66
O31.8,Oth comp specific to multiple gestation,14,O66
O32.0,Maternal care for unstable lie,14,O66
O32.1,Maternal care for breech presentation,14,O66
O32.2,Maternal care transverse & oblique lie,14,O66
O32.3,Mat care face brow & chin presentation,14,O66
O32.4,Maternal care for high head at term,14,O66
O32.6,Maternal care for compound presentation,14,O66
O32.8,Maternal care for oth malpres fetus,14,O66
O32.9,Maternal care for malpres fetus unsp,14,O66
O33.0,Mat care disprop dt defrm mat pelv bones,14,O66
O33.1,Mat care disprop dt contracted pelvis,14,O66
O33.2,Mat care disprop inlet contrctn pelvis,14,O66
O33.3,Mat care disprop outlet contrctn pelvis,14,O66
O33.4,Mat care disprop mx mat & fetal origin,14,O66
O33.5,Mat care disprop dt large fetus,14,O66
O33.6,Mat care disprop hydrocephalic fetus,14,O66
O33.7,Mat care disprop oth fetal deformities,14,O66
O33.8,Mat care for disproportion oth origin,14,O66
O33.9,Maternal care for disproportion unsp,14,O66
O34.0,Mat care for cong malformation uterus,14,O66
O34.1,Maternal care for tumour of corpus uteri,14,O66
O34.2,Mat care uterine scar previous surgery,14,O66
O34.3,Maternal care for cervical incompetence,14,O66
O34.4,Maternal care for oth abn cervix,14,O66
O34.5,Mat care for oth abn gravid uterus,14,O66
O34.6,Maternal care for abnormality of vagina,14,O66
O34.7,Mat care for abn vulva & perineum,14,O66
O34.8,Maternal care for oth abn pelv org,14,O66
O34.9,Maternal care for abn pelvic org unsp,14,O66
O35.0,Mat care suspected CNS malform fetus,14,O66
O35.1,Mat care suspect chromosomal abn fetus,14,O66
O35.2,Mat care suspect hereditary dis in fetus,14,O66
O35.3,Mat care suspect dam fetus mat viral dis,14,O66
O35.4,Mat care suspect damage fetus dt alcohol,14,O66
O35.5,Mat care suspect damage fetus dt drugs,14,O66
O35.6,Mat care suspect dam fetus dt radiation,14,O66
O35.7,Mat care suspect dam fetus dt med proc,14,O66
O35.8,Mat care oth suspect fetal abn & damage,14,O66
O35.9,Mat care suspect fetal abn damage unsp,14,O66
O36.0,Maternal care for rhesus isoimmunisation,14,O66
O36.1,Maternal care for other isoimmunisation,14,O66
O36.2,Maternal care for hydrops fetalis,14,O66
O36.3,Maternal care for signs of fetal hypoxia,14,O66
O36.4,Maternal care for intrauterine death,14,O66
O36.5,Maternal care for poor fetal growth,14,O66
O36.6,Maternal care for excessive fetal growth,14,O66
O36.7,Mat care for viable fetus in abdo preg,14,O66
O36.8,Mat care for oth spec fetal problems,14,O66
O36.9,Maternal care for fetal problem unsp,14,O66
O40,Polyhydramnios,14,O66
O41.0,Oligohydramnios,14,O66
O41.1,Infection of amniotic sac and membranes,14,O66
O41.8,Oth spec disrd amniotic fluid membranes,14,O66
O41.9,Disrd of amniotic fluid & membranes unsp,14,O66
O42.0,PROM onset labour within 24 hours,14,O66
O42.11,PROM onset labour between 1-7 days later,14,O66
O42.12,PROM onset labour more than 7 days later,14,O66
O42.2,PROM labour delayed therapy,14,O66
O42.9,Premature rupture of membranes unsp,14,O66
O43.0,Placental transfusion syndromes,14,O66
O43.1,Malformation of placenta,14,O66
O43.2,Morbidly adherent placenta,14,O04
O43.2,Morbidly adherent placenta,14,O61
O43.8,Other placental disorders,14,O66
O43.9,Placental disorder unspecified,14,O66
O44.0,Placenta praevia spec as wo haemorrhage,14,O66
O44.1,Placenta praevia with haemorrhage,14,O66
O45.0,Prem sep placenta w coagulation defect,14,O66
O45.8,Other premature separation of placenta,14,O66
O45.9,Premature separation of placenta unsp,14,O66
O46.0,Antepartum haem w coagulation defect,14,O66
O46.8,Other antepartum haemorrhage,14,O66
O46.9,Antepartum haemorrhage unspecified,14,O66
O47.0,False labour < 37 completed weeks gest,14,O66
O47.1,False labour >= 37 completed weeks gest,14,O66
O47.2,Labour without delivery,14,O66
O47.9,False labour unspecified,14,O66
O48,Prolonged pregnancy,14,O66
O60.0,Preterm labour without delivery,14,O66
O60.1,Preterm spont labour w preterm delivery,00,961
O60.2,Preterm spont labour w term delivery,00,961
O60.3,Preterm delivery wo spont labour,00,961
O61.0,Failed medical induction of labour,14,O66
O61.1,Failed surgical induction of labour,14,O66
O61.2,Fail medical surgical induct labour,14,O66
O61.8,Other failed induction of labour,14,O66
O61.9,Failed induction of labour unspecified,14,O66
O62.0,Primary inadequate contractions,14,O66
O62.1,Secondary uterine inertia,14,O66
O62.2,Other uterine inertia,14,O66
O62.3,Precipitate labour,14,O66
O62.4,Hypertonic incoord prolonged contrctn,14,O66
O62.8,Other abnormalities of forces of labour,14,O66
O62.9,Abnormality of forces of labour unsp,14,O66
O63.0,Prolonged first stage (of labour),14,O66
O63.1,Prolonged second stage (of labour),14,O66
O63.2,Delay delv 2nd or subsqt fetus mult delv,14,O66
O63.3,Prolonged third stage of labour,14,O66
O63.9,Long labour unspecified,14,O66
O64.0,Lb & delv aff by incomp rotatn fetal hed,14,O66
O64.1,Lb & delv aff by breech presentation,14,O66
O64.2,Lb & delv aff by face presentation,14,O66
O64.3,Lb & delv aff by brow presentation,14,O66
O64.4,Lb & delv aff by shoulder present,14,O66
O64.5,Lb & delv aff by compound present,14,O66
O64.8,Lb & delv aff by oth malpos malpres,14,O66
O64.9,Lb & delv aff by malpos malpres unsp,14,O66
O65.0,Lb & delv aff by deformed pelvis,14,O66
O65.1,Lb & delv aff by contracted pelvis,14,O66
O65.2,Lb & delv aff by pelvic inlet contract,14,O66
O65.3,Lb & delv aff by pelvic outlet contract,14,O66
O65.4,Lb & delv aff by FPD unsp,14,O66
O65.5,Lb & delv aff by abn mat pelvic org,14,O66
O65.8,Lb & delv aff by oth mat pelv abn,14,O66
O65.9,Lb & delv aff by mat pelvic abn unsp,14,O66
O66.0,Lb & delv aff by shoulder dystocia,14,O66
O66.1,Lb & delv aff by locked twins,14,O66
O66.2,Lb & delv aff by large fetus,14,O66
O66.3,Lb & delv aff by oth abn fetus,14,O66
O66.4,Failed trial of labour unspecified,14,O66
O66.5,Fail applictn vacuum extr forceps unsp,14,O66
O66.8,Labour and delivery aff by oth dystocia,14,O66
O66.9,Lb & delv aff by dystocia unspecified,14,O66
O67.0,Intrapartum haem w coagulation defect,14,O66
O67.8,Other intrapartum haemorrhage,14,O66
O67.9,Intrapartum haemorrhage unspecified,14,O66
O68.0,Labour delivery complic FHR anomaly,14,O66
O68.1,Labour delivery complic meconium liquor,14,O66
O68.2,Labour delivery FHR abn w mec liquor,14,O66
O68.3,Labour delv biochem evdce fetal stress,14,O66
O68.8,Labour delivery w oth evdce fetal stress,14,O66
O68.9,Labour delv complic fetal stress unsp,14,O66
O69.0,Labour & delivery complic prolapse cord,14,O66
O69.1,Delivery cord around neck w compression,14,O66
O69.2,Labour delv oth cd entanglement w comprs,14,O66
O69.3,Labour & delivery complic by short cord,14,O66
O69.4,Labour & delivery complic vasa praevia,14,O66
O69.5,Labour & delivery w vascular lesion cord,14,O66
O69.8,Labour & delivery complic oth cord comp,14,O66
O69.9,Labour & delivery complic cord comp unsp,14,O66
O70.0,First degree perineal laceration delv,14,O04
O70.0,First degree perineal laceration delv,14,O61
O70.1,Second deg perineal laceration dur delv,14,O04
O70.1,Second deg perineal laceration dur delv,14,O61
O70.2,Third deg perineal laceration dur delv,14,O04
O70.2,Third deg perineal laceration dur delv,14,O61
O70.3,Fourth deg perineal laceration dur delv,14,O04
O70.3,Fourth deg perineal laceration dur delv,14,O61
O70.9,Perineal laceration during delivery unsp,14,O04
O70.9,Perineal laceration during delivery unsp,14,O61
O71.00,"Rupt of uterus bef labour, unsp",14,O66
O71.01,Spont rupt of uterus bef labour,14,O66
O71.02,Traum rupt of uterus bef labour,14,O66
O71.10,"Rupt of uterus during labour, unsp",14,O66
O71.11,Spont rupt of uterus during labour,14,O66
O71.12,Traum rupt of uterus during labour,14,O66
O71.2,Postpartum inversion of uterus,14,O04
O71.2,Postpartum inversion of uterus,14,O61
O71.3,Obstetric laceration of cervix,14,O66
O71.4,Obstetric high vag laceration (alone),14,O66
O71.5,Other obstetric injury to pelvic organs,14,O66
O71.6,Obstetric damage pelv joints & ligaments,14,O66
O71.7,Obstetric haematoma of pelvis,14,O66
O71.81,Obstetric uterine laceration or tear,14,O66
O71.82,Diats of recti abdo musc in preg / delv,14,O66
O71.88,Other specified obstetric trauma,14,O66
O71.9,Obstetric trauma unspecified,14,O66
O72.0,Third-stage haemorrhage,14,O04
O72.0,Third-stage haemorrhage,14,O61
O72.1,Other immediate postpartum haemorrhage,14,O04
O72.1,Other immediate postpartum haemorrhage,14,O61
O72.2,Delayed & sec postpartum haemorrhage,14,O04
O72.2,Delayed & sec postpartum haemorrhage,14,O61
O72.3,Postpartum coagulation defects,14,O04
O72.3,Postpartum coagulation defects,14,O61
O73.0,Retained placenta,14,O04
O73.0,Retained placenta,14,O61
O73.1,Retained portion placenta & membranes,14,O04
