code,description,mdc,adrg
42857-00,Resut op wound foll prev intraocul proc,21B,X06
42857-01,Resut op wnd foll prev proc w exc iris,02,C01
42857-01,Resut op wnd foll prev proc w exc iris,02,C12
42857-01,Resut op wnd foll prev proc w exc iris,21A,W04
42857-01,Resut op wnd foll prev proc w exc iris,21B,X06
42860-00,Gft upp eyelid w recesn lid retrac,02,C01
42860-00,Gft upp eyelid w recesn lid retrac,02,C11
42860-00,Gft upp eyelid w recesn lid retrac,08,I12
42860-00,Gft upp eyelid w recesn lid retrac,08,I17
42860-00,Gft upp eyelid w recesn lid retrac,09,J10
42860-00,Gft upp eyelid w recesn lid retrac,10,K09
42860-00,Gft upp eyelid w recesn lid retrac,21A,W04
42860-00,Gft upp eyelid w recesn lid retrac,21B,X06
42860-00,Gft upp eyelid w recesn lid retrac,22,Y01
42860-00,Gft upp eyelid w recesn lid retrac,22,Y03
42860-02,Gft low eyelid w recesn lid retrac,02,C01
42860-02,Gft low eyelid w recesn lid retrac,02,C11
42860-02,Gft low eyelid w recesn lid retrac,08,I12
42860-02,Gft low eyelid w recesn lid retrac,08,I17
42860-02,Gft low eyelid w recesn lid retrac,09,J10
42860-02,Gft low eyelid w recesn lid retrac,10,K09
42860-02,Gft low eyelid w recesn lid retrac,21A,W04
42860-02,Gft low eyelid w recesn lid retrac,21B,X06
42860-02,Gft low eyelid w recesn lid retrac,22,Y01
42860-02,Gft low eyelid w recesn lid retrac,22,Y03
42863-00,Recession of eyelid,01,B06
42863-00,Recession of eyelid,01,B07
42863-00,Recession of eyelid,02,C01
42863-00,Recession of eyelid,02,C11
42863-00,Recession of eyelid,09,J10
42863-00,Recession of eyelid,10,K09
42863-00,Recession of eyelid,21A,W04
42863-00,Recession of eyelid,21B,X06
42863-00,Recession of eyelid,22,Y01
42863-00,Recession of eyelid,22,Y03
42866-00,Rep ect/entropion by rep infer retrac,02,C01
42866-00,Rep ect/entropion by rep infer retrac,02,C11
42866-00,Rep ect/entropion by rep infer retrac,21A,W04
42866-00,Rep ect/entropion by rep infer retrac,21B,X06
42866-00,Rep ect/entropion by rep infer retrac,22,Y01
42866-00,Rep ect/entropion by rep infer retrac,22,Y03
42866-01,Rep ect/entropion oth rep infer retrac,02,C01
42866-01,Rep ect/entropion oth rep infer retrac,02,C11
42866-01,Rep ect/entropion oth rep infer retrac,21A,W04
42866-01,Rep ect/entropion oth rep infer retrac,21B,X06
42866-01,Rep ect/entropion oth rep infer retrac,22,Y01
42866-01,Rep ect/entropion oth rep infer retrac,22,Y03
42869-00,Insertion of implant into eyelid,01,B06
42869-00,Insertion of implant into eyelid,01,B07
42869-00,Insertion of implant into eyelid,02,C01
42869-00,Insertion of implant into eyelid,02,C11
42869-00,Insertion of implant into eyelid,09,J10
42872-00,Elevation of eyebrow for paretic state,01,B06
42872-00,Elevation of eyebrow for paretic state,01,B07
42872-00,Elevation of eyebrow for paretic state,02,C01
42872-00,Elevation of eyebrow for paretic state,02,C11
42872-00,Elevation of eyebrow for paretic state,09,J10
43801-00,Correction of malrotation of intestine,06,G02
43801-00,Correction of malrotation of intestine,07,H06
43801-00,Correction of malrotation of intestine,21A,W03
43801-00,Correction of malrotation of intestine,21B,X06
43807-00,Duodenoduodenostomy,06,G02
43807-00,Duodenoduodenostomy,10,K10
43807-00,Duodenoduodenostomy,17,R01
43807-00,Duodenoduodenostomy,17,R02
43807-00,Duodenoduodenostomy,21A,W03
43807-00,Duodenoduodenostomy,21B,X06
43810-00,Rep sm intestine w sgl anstms,06,G02
43810-00,Rep sm intestine w sgl anstms,10,K09
43810-00,Rep sm intestine w sgl anstms,21A,W03
43810-00,Rep sm intestine w sgl anstms,21B,X06
43810-01,Rep sm intestine w mult anstms,06,G02
43810-01,Rep sm intestine w mult anstms,17,R01
43810-01,Rep sm intestine w mult anstms,17,R02
43810-01,Rep sm intestine w mult anstms,21A,W03
43810-01,Rep sm intestine w mult anstms,21B,X06
43816-02,Other repair of large intestine,06,G02
43816-02,Other repair of large intestine,10,K09
43816-02,Other repair of large intestine,21A,W03
43816-02,Other repair of large intestine,21B,X06
43837-02,Rep diaph hernia w flap/ins patch,04,E01
43837-02,Rep diaph hernia w flap/ins patch,06,G03
43837-02,Rep diaph hernia w flap/ins patch,21A,W03
43837-02,Rep diaph hernia w flap/ins patch,21B,X06
43843-00,Repair of oesophageal atresia,03,D12
43843-00,Repair of oesophageal atresia,06,G03
43843-00,Repair of oesophageal atresia,17,R01
43843-00,Repair of oesophageal atresia,17,R02
43843-00,Repair of oesophageal atresia,21A,W04
43843-00,Repair of oesophageal atresia,21B,X06
43843-00,Repair of oesophageal atresia,22,Y01
43843-00,Repair of oesophageal atresia,22,Y03
43843-01,Rep oesoph atresia dstl trachoesph fist,03,D12
43843-01,Rep oesoph atresia dstl trachoesph fist,06,G03
43843-01,Rep oesoph atresia dstl trachoesph fist,17,R01
43843-01,Rep oesoph atresia dstl trachoesph fist,17,R02
43843-01,Rep oesoph atresia dstl trachoesph fist,21A,W04
43843-01,Rep oesoph atresia dstl trachoesph fist,21B,X06
43843-01,Rep oesoph atresia dstl trachoesph fist,22,Y01
43843-01,Rep oesoph atresia dstl trachoesph fist,22,Y03
43843-02,Rep oesoph atrs prx/mult trachoesph fist,03,D12
43843-02,Rep oesoph atrs prx/mult trachoesph fist,06,G03
43843-02,Rep oesoph atrs prx/mult trachoesph fist,17,R01
43843-02,Rep oesoph atrs prx/mult trachoesph fist,17,R02
43843-02,Rep oesoph atrs prx/mult trachoesph fist,21A,W04
43843-02,Rep oesoph atrs prx/mult trachoesph fist,21B,X06
43843-02,Rep oesoph atrs prx/mult trachoesph fist,22,Y01
43843-02,Rep oesoph atrs prx/mult trachoesph fist,22,Y03
43852-00,Closure trachoesph fistula v thoracotomy,03,D12
43852-00,Closure trachoesph fistula v thoracotomy,04,E01
43852-00,Closure trachoesph fistula v thoracotomy,06,G03
43852-00,Closure trachoesph fistula v thoracotomy,21A,W04
43852-00,Closure trachoesph fistula v thoracotomy,21B,X06
43855-00,Delayed prim anstms oesophageal atresia,03,D12
43855-00,Delayed prim anstms oesophageal atresia,06,G03
43855-00,Delayed prim anstms oesophageal atresia,17,R01
43855-00,Delayed prim anstms oesophageal atresia,17,R02
43855-00,Delayed prim anstms oesophageal atresia,21A,W04
43855-00,Delayed prim anstms oesophageal atresia,21B,X06
43855-00,Delayed prim anstms oesophageal atresia,22,Y01
43855-00,Delayed prim anstms oesophageal atresia,22,Y03
43864-00,Prim repair gastroschisis involving skin,06,G10
43864-00,Prim repair gastroschisis involving skin,21A,W03
43864-00,Prim repair gastroschisis involving skin,21B,X06
43864-01,Prim rep gastroschisis inv sk musc fasc,06,G10
43864-01,Prim rep gastroschisis inv sk musc fasc,21A,W03
43864-01,Prim rep gastroschisis inv sk musc fasc,21B,X06
43867-00,Creation prosth pouch for gastroschisis,06,G10
43867-00,Creation prosth pouch for gastroschisis,21A,W03
43867-00,Creation prosth pouch for gastroschisis,21B,X06
43867-01,Sec stg proc gastschisis w R/O prosth,06,G10
43867-01,Sec stg proc gastschisis w R/O prosth,21A,W03
43867-01,Sec stg proc gastschisis w R/O prosth,21B,X06
43870-00,"Repair of exomphalos, minor",06,G10
43870-00,"Repair of exomphalos, minor",21A,W03
43870-00,"Repair of exomphalos, minor",21B,X06
43873-00,"Repair of exomphalos, major",06,G10
43873-00,"Repair of exomphalos, major",21A,W03
43873-00,"Repair of exomphalos, major",21B,X06
43873-01,Creation prosthetic pouch for exomphalos,06,G10
43873-01,Creation prosthetic pouch for exomphalos,21A,W03
43873-01,Creation prosthetic pouch for exomphalos,21B,X06
43873-02,Delay cls exomphalos foll creat pouch,06,G10
43873-02,Delay cls exomphalos foll creat pouch,21A,W03
43873-02,Delay cls exomphalos foll creat pouch,21B,X06
43876-00,Exc sacrococcygeal lesion post approach,08,I12
43876-00,Exc sacrococcygeal lesion post approach,08,I23
43876-00,Exc sacrococcygeal lesion post approach,10,K09
43876-00,Exc sacrococcygeal lesion post approach,21A,W04
43876-00,Exc sacrococcygeal lesion post approach,21B,X04
43876-00,Exc sacrococcygeal lesion post approach,21B,X05
43876-00,Exc sacrococcygeal lesion post approach,21B,X06
43879-00,Exc sacrcocygl lesion post & abdo appr,08,I12
43879-00,Exc sacrcocygl lesion post & abdo appr,08,I23
43879-00,Exc sacrcocygl lesion post & abdo appr,10,K09
43879-00,Exc sacrcocygl lesion post & abdo appr,21A,W04
43879-00,Exc sacrcocygl lesion post & abdo appr,21B,X04
43879-00,Exc sacrcocygl lesion post & abdo appr,21B,X05
43879-00,Exc sacrcocygl lesion post & abdo appr,21B,X06
43882-00,Prim rep cloacal exstrophy [abdo dfct],11,L03
43882-00,Prim rep cloacal exstrophy [abdo dfct],11,L04
43882-01,Secondary repair of cloacal exstrophy,11,L03
43882-01,Secondary repair of cloacal exstrophy,11,L04
43900-00,Closure of tracheo-oesophageal fistula,03,D12
43900-00,Closure of tracheo-oesophageal fistula,04,E01
43900-00,Closure of tracheo-oesophageal fistula,06,G03
43900-00,Closure of tracheo-oesophageal fistula,21A,W04
43900-00,Closure of tracheo-oesophageal fistula,21B,X06
43903-00,"Replace oesophagus usg intestine, paed",03,D02
43903-00,"Replace oesophagus usg intestine, paed",06,G03
43903-00,"Replace oesophagus usg intestine, paed",17,R01
43903-00,"Replace oesophagus usg intestine, paed",17,R02
43903-00,"Replace oesophagus usg intestine, paed",21A,W04
43903-00,"Replace oesophagus usg intestine, paed",21B,X06
43903-00,"Replace oesophagus usg intestine, paed",22,Y01
43903-00,"Replace oesophagus usg intestine, paed",22,Y03
43906-00,Partial resec oesophagus w anstms paed,03,D02
43906-00,Partial resec oesophagus w anstms paed,06,G03
43906-00,Partial resec oesophagus w anstms paed,17,R01
43906-00,Partial resec oesophagus w anstms paed,17,R02
43906-00,Partial resec oesophagus w anstms paed,21A,W04
43906-00,Partial resec oesophagus w anstms paed,21B,X06
43906-00,Partial resec oesophagus w anstms paed,22,Y01
43906-00,Partial resec oesophagus w anstms paed,22,Y03
43906-01,"Total resec oesophagus w anstms, paed",03,D02
43906-01,"Total resec oesophagus w anstms, paed",06,G03
43906-01,"Total resec oesophagus w anstms, paed",17,R01
43906-01,"Total resec oesophagus w anstms, paed",17,R02
43906-01,"Total resec oesophagus w anstms, paed",21A,W04
43906-01,"Total resec oesophagus w anstms, paed",21B,X06
43906-01,"Total resec oesophagus w anstms, paed",22,Y01
43906-01,"Total resec oesophagus w anstms, paed",22,Y03
43909-00,Aortopexy,04,E02
43909-00,Aortopexy,05,F07
43909-00,Aortopexy,05,F14
43909-00,Aortopexy,21A,W04
43909-00,Aortopexy,21B,X04
43909-00,Aortopexy,21B,X05
43909-00,Aortopexy,21B,X06
43912-01,Repair of intestinal duplication,06,G02
43912-01,Repair of intestinal duplication,21A,W03
43912-01,Repair of intestinal duplication,21B,X06
43912-02,Other open excision of bronchus,04,E02
43915-00,Plication of diaphragm,04,E01
43915-00,Plication of diaphragm,06,G03
43915-00,Plication of diaphragm,21A,W03
43915-00,Plication of diaphragm,21B,X06
43930-00,Pyloromyotomy,06,G06
43930-00,Pyloromyotomy,15,~P01
43930-00,Pyloromyotomy,15,~P03
43930-00,Pyloromyotomy,15,~P04
43930-00,Pyloromyotomy,15,~P05
43930-00,Pyloromyotomy,15,~P06
43930-00,Pyloromyotomy,15,~P07
43930-00,Pyloromyotomy,15,~P08
43930-00,Pyloromyotomy,15,P60
43945-00,Excision patent vitello intestinal duct,06,G11
43945-00,Excision patent vitello intestinal duct,17,R01
43945-00,Excision patent vitello intestinal duct,17,R02
43948-01,Excision of lesion of umbilicus,06,G12
43948-01,Excision of lesion of umbilicus,08,I12
43948-01,Excision of lesion of umbilicus,08,I27
43948-01,Excision of lesion of umbilicus,09,J11
43948-01,Excision of lesion of umbilicus,10,K09
43948-01,Excision of lesion of umbilicus,17,R01
43948-01,Excision of lesion of umbilicus,17,R02
43948-02,Excision of umbilicus,06,G12
43948-02,Excision of umbilicus,08,I12
43948-02,Excision of umbilicus,08,I27
43948-02,Excision of umbilicus,09,J11
43948-02,Excision of umbilicus,10,K09
43948-02,Excision of umbilicus,17,R01
43948-02,Excision of umbilicus,17,R02
43963-00,Anorectoplasty via perineal approach,06,G11
43963-00,Anorectoplasty via perineal approach,09,J11
43963-00,Anorectoplasty via perineal approach,13,N09
43963-00,Anorectoplasty via perineal approach,21A,W03
43963-00,Anorectoplasty via perineal approach,21B,X06
43966-00,Anorectoplasty via laparotomy,06,G11
43966-00,Anorectoplasty via laparotomy,09,J11
43966-00,Anorectoplasty via laparotomy,13,N09
43966-00,Anorectoplasty via laparotomy,21A,W03
43966-00,Anorectoplasty via laparotomy,21B,X06
43969-00,Tot rep persist cloaca via perinl appr,06,G02
43969-00,Tot rep persist cloaca via perinl appr,11,L03
43969-00,Tot rep persist cloaca via perinl appr,11,L04
43969-01,Tot rep persist cloaca via laparotomy,06,G02
43969-01,Tot rep persist cloaca via laparotomy,11,L03
43969-01,Tot rep persist cloaca via laparotomy,11,L04
43972-00,Resec choledochal cyst w CBD anstms,06,G12
43972-00,Resec choledochal cyst w CBD anstms,07,H02
43975-00,Resec choledochl cyst heptc duct anstms,06,G12
43975-00,Resec choledochl cyst heptc duct anstms,07,H02
43978-00,Portoenterostomy,07,H02
43978-00,Portoenterostomy,17,R01
43978-00,Portoenterostomy,17,R02
43978-00,Portoenterostomy,21A,W03
43978-00,Portoenterostomy,21B,X06
43987-00,Excision of intrathoracic neuroblastoma,04,E02
43987-00,Excision of intrathoracic neuroblastoma,08,I12
43987-00,Excision of intrathoracic neuroblastoma,08,I23
43987-00,Excision of intrathoracic neuroblastoma,09,J11
43987-00,Excision of intrathoracic neuroblastoma,10,K09
43987-00,Excision of intrathoracic neuroblastoma,17,R01
43987-00,Excision of intrathoracic neuroblastoma,17,R02
43987-01,Excision intra-abdominal neuroblastoma,06,G12
43987-01,Excision intra-abdominal neuroblastoma,07,H06
43987-01,Excision intra-abdominal neuroblastoma,10,K09
43987-01,Excision intra-abdominal neuroblastoma,17,R01
43987-01,Excision intra-abdominal neuroblastoma,17,R02
43987-02,"Excision of neuroblastoma, NEC",01,B06
43987-02,"Excision of neuroblastoma, NEC",01,B07
43987-02,"Excision of neuroblastoma, NEC",03,D12
43987-02,"Excision of neuroblastoma, NEC",08,I12
43987-02,"Excision of neuroblastoma, NEC",08,I28
43987-02,"Excision of neuroblastoma, NEC",21A,W04
43987-02,"Excision of neuroblastoma, NEC",21B,X04
43987-02,"Excision of neuroblastoma, NEC",21B,X05
43987-02,"Excision of neuroblastoma, NEC",21B,X06
43993-01,Definitive intest resec and p-t anstms,06,G02
43993-01,Definitive intest resec and p-t anstms,10,K09
43993-01,Definitive intest resec and p-t anstms,21A,W03
43993-01,Definitive intest resec and p-t anstms,21B,X06
44325-00,Midcarpal amputation,05,F13
44325-00,Midcarpal amputation,08,I07
44325-00,Midcarpal amputation,09,J11
44325-00,Midcarpal amputation,21A,W04
44325-00,Midcarpal amputation,21B,X05
44325-00,Midcarpal amputation,22,Y01
44325-00,Midcarpal amputation,22,Y03
44325-01,Transmetacarpal amputation,05,F13
44325-01,Transmetacarpal amputation,08,I07
44325-01,Transmetacarpal amputation,09,J11
44325-01,Transmetacarpal amputation,21A,W04
44325-01,Transmetacarpal amputation,21B,X05
44325-01,Transmetacarpal amputation,22,Y01
44325-01,Transmetacarpal amputation,22,Y03
44328-00,Amputation through forearm,05,F13
44328-00,Amputation through forearm,08,I07
44328-00,Amputation through forearm,09,J11
44328-00,Amputation through forearm,21A,W04
44328-00,Amputation through forearm,21B,X06
44328-00,Amputation through forearm,22,Y01
44328-00,Amputation through forearm,22,Y03
44328-01,Amputation through upper arm,05,F13
44328-01,Amputation through upper arm,08,I07
44328-01,Amputation through upper arm,09,J11
44328-01,Amputation through upper arm,21A,W04
44328-01,Amputation through upper arm,21B,X06
44328-01,Amputation through upper arm,22,Y01
44328-01,Amputation through upper arm,22,Y03
44328-02,Disarticulation through wrist,05,F13
44328-02,Disarticulation through wrist,08,I07
44328-02,Disarticulation through wrist,09,J11
44328-02,Disarticulation through wrist,21A,W04
44328-02,Disarticulation through wrist,21B,X05
44328-02,Disarticulation through wrist,22,Y01
44328-02,Disarticulation through wrist,22,Y03
44331-00,Disarticulation at shoulder,05,F13
44331-00,Disarticulation at shoulder,08,I07
44331-00,Disarticulation at shoulder,09,J11
44331-00,Disarticulation at shoulder,21A,W04
44331-00,Disarticulation at shoulder,21B,X06
44331-00,Disarticulation at shoulder,22,Y01
44331-00,Disarticulation at shoulder,22,Y03
44334-00,Interscapulothoracic amputation,05,F13
44334-00,Interscapulothoracic amputation,08,I07
44334-00,Interscapulothoracic amputation,09,J11
44334-00,Interscapulothoracic amputation,21A,W04
44334-00,Interscapulothoracic amputation,21B,X06
44334-00,Interscapulothoracic amputation,22,Y01
44334-00,Interscapulothoracic amputation,22,Y03
44338-00,Amputation of toe,05,F13
44338-00,Amputation of toe,08,I12
44338-00,Amputation of toe,08,I20
44338-00,Amputation of toe,09,J11
44338-00,Amputation of toe,09,J12
44338-00,Amputation of toe,09,J13
44338-00,Amputation of toe,10,K01
44338-00,Amputation of toe,10,K09
44338-00,Amputation of toe,21A,W04
44338-00,Amputation of toe,21B,X04
44338-00,Amputation of toe,22,Y01
44338-00,Amputation of toe,22,Y03
44358-00,Amputation toe including metatarsal bone,05,F13
44358-00,Amputation toe including metatarsal bone,08,I12
44358-00,Amputation toe including metatarsal bone,08,I20
44358-00,Amputation toe including metatarsal bone,09,J11
44358-00,Amputation toe including metatarsal bone,09,J12
44358-00,Amputation toe including metatarsal bone,09,J13
44358-00,Amputation toe including metatarsal bone,10,K01
44358-00,Amputation toe including metatarsal bone,10,K09
44358-00,Amputation toe including metatarsal bone,21A,W04
44358-00,Amputation toe including metatarsal bone,21B,X04
44358-00,Amputation toe including metatarsal bone,22,Y01
44358-00,Amputation toe including metatarsal bone,22,Y03
44361-00,Disarticulation through ankle,05,F11
44361-00,Disarticulation through ankle,08,I07
44361-00,Disarticulation through ankle,09,J11
44361-00,Disarticulation through ankle,09,J12
44361-00,Disarticulation through ankle,09,J13
44361-00,Disarticulation through ankle,10,K01
44361-00,Disarticulation through ankle,10,K09
44361-00,Disarticulation through ankle,21A,W04
44361-00,Disarticulation through ankle,21B,X04
44361-00,Disarticulation through ankle,22,Y01
44361-00,Disarticulation through ankle,22,Y03
44361-01,Amputatn ankle thru malleoli tib & fib,05,F11
44361-01,Amputatn ankle thru malleoli tib & fib,08,I07
44361-01,Amputatn ankle thru malleoli tib & fib,09,J11
44361-01,Amputatn ankle thru malleoli tib & fib,09,J12
44361-01,Amputatn ankle thru malleoli tib & fib,09,J13
44361-01,Amputatn ankle thru malleoli tib & fib,10,K01
44361-01,Amputatn ankle thru malleoli tib & fib,10,K09
